link,name,title,describe,time,comments,imgUrls
https://yuba.douyu.com/p/202143141582797224,唱跳rap炉石,吹宝别剃,👩要给你穿小裙子,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227175342411979467229.1440x0.jpg?i=419200bc454310162c30a55e8beea10804']
https://yuba.douyu.com/p/437876271582797193,伐谋cc,红龙T8,,02-27,0,['https://img.douyucdn.cn/data/yuba/weibo/2020/02/27/202002271752232505594914767.png?i=3667a7f2078971c6da38211a4a3a4d3163']
https://yuba.douyu.com/p/851457651582796282,阿震123456789,弗丁吃鸡体系,T5英雄强鸭,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271738019368479192726.1440x0.jpg?i=4234012b10d41d8f15848dfc7fc4e10804']
https://yuba.douyu.com/p/664976891582796235,昵称什么的完全懒得想,红色雏龙我日你大坝,喷子和恶魔一起死还能喷出来，凭什么我雏龙先被喷死就不能喷了，日你大坝,02-27,0,[]
https://yuba.douyu.com/p/968540911582791399,狗贼叔叔别跑,中期这个全自动，很有意思，我被快乐到了,,02-27,2,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271616386272191193756.1440x0.jpg?i=42016020c44a2643a6d982be1a84b15124']
https://yuba.douyu.com/p/736693001582795937,浅笑丿初夏,坝瘫人变形开喷,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271732177025873863232.jpg?i=354018d5bef11074d59c431eb01c959593']
https://yuba.douyu.com/p/827487361582794970,哇这个主播真的丑,震惊！炉石传说竟然对尸体做这种事？,怎么回事？我死了炉石都不让我退？,02-27,2,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271716103812364361785.1440x0.jpg?i=4216005bebb3b3ec14530c01e85ed10804']
https://yuba.douyu.com/p/548582741582794781,漩涡鸣人拉斯,刚刚玩的红龙女王 拿到卡雷苟斯真的起飞的那种 ！,,02-27,0,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271713007763891111886.1440x0.jpg?i=4234071f3b901d70f3bbc541bc6d910804', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271713006918907522471.1440x0.jpg?i=42340e94f835da973722a1da16f6f10804']"
https://yuba.douyu.com/p/989070881582794191,衣鸡真的不行,有一说一，夜吹国服第一的称号有很多。,国服第一日大坝国服第一驯兽师国服第一脑瘫人国服第一碰一碰还有么？欢迎补充[鲨鱼搞起],02-27,0,[]
https://yuba.douyu.com/p/124875431582794021,地狱蓝爵的,和方丈平起平坐的男人会查吗/狗头,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227170021275217925846.1440x0.jpg?i=410802c05bda352a5780c83c5971da9463']
https://yuba.douyu.com/p/474178321582793862,小小小小青丝,耐法的鱼不在天下无敌了，永动圣盾剧毒鱼,,02-27,0,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271657421738189243564.1440x0.jpg?i=42304e70b9e1f337651372ba67d3217284', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271657413968570844033.1440x0.jpg?i=423042e10d7021eacc5de3981d18017284']"
https://yuba.douyu.com/p/266437511582793802,益达154,心疼涛妹大侠,涛妹大侠辛辛苦苦劫富济贫三天的钱要被傻子送回去了呜呜呜,02-27,0,[]
https://yuba.douyu.com/p/173938431582628979,笨蛋老婆,新人来报到啦，各位大佬多多关照！,#新人报到# 开挂上分舒服,02-27,3,['https://img.douyucdn.cn/data/yuba/default/2020/02/25/202002251909388285197243152.1440x0.jpg?i=42220b1f88bc243f5504810d1abe610804']
https://yuba.douyu.com/p/716124801582793301,寒獄,脑瘫,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271648214719794991128.jpg?i=3800340694c4cd6b000b612995f5e87493']
https://yuba.douyu.com/p/478825941582790902,thehsc,新人来报到啦，各位大佬多多关照！,,02-27,1,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271608225792423449353.1440x0.jpg?i=420008a3bfdc6fbcd1b5997a0cabc15004']
https://yuba.douyu.com/p/395497911582792592,三号丶大河马,各位大哥求帮忙,为什么登不上去呀，卸载过重启过都不行,02-27,2,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271636321532263644403.1440x0.jpg?i=41512e35d3b648ec5c61964ed41d720164']
https://yuba.douyu.com/p/706387551582792462,陌墨sama,老哥们帮我看看！,https://yuba.douyu.com/p/362525811582792348,02-27,0,[]
https://yuba.douyu.com/p/470876411582792244,认真游戏NO互动,兄弟们酒馆战棋为什么没有更新,好兄弟们，为啥我今天的酒馆战棋还是老版本啊，是因为我白嫖的不配体验新版本吗[鲨鱼大哭][鲨鱼大哭][鲨鱼大哭],02-27,0,[]
https://yuba.douyu.com/p/198294681582791598,一位少年丶走过海,龙是真的强，第一次满血吃鸡,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271619582914675502208.1440x0.jpg?i=42340685c937fd7aac3078948086110804']
https://yuba.douyu.com/p/106616771582791352,风烧丶土哥,掉了,掉了,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271615523091991667933.1440x0.jpg?i=41500103e58c4090c9266bffe906120004']
https://yuba.douyu.com/p/769242391582791207,益达154,为什么死亡之翼差,有些人说别人只有遇到你才是加三，你每回合都是加三，可是你每个回合遇到的敌人都有加三啊，相当于你们有同样技能的同时他还有他自己的技能，只要他拿个老鼠你就直接崩了,02-27,0,[]
https://yuba.douyu.com/p/731139601582790830,溺爱游戏的阿黄,鼠王争霸,虚假的鼠王丑陋的原画 等同没有的英雄技能 说他是鼠王难以人信服。版本t5真正的鼠王霸气的原画 强大的技能 老鼠亲爹 版本t0（夜吹认证）,02-27,0,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227160709477963433308.jpg?i=3200fc7c5ed0172de4296740b2291e2383', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227160710143016836433.jpg?i=3760cfd5ca094780d499b2e41fb1467603']"
https://yuba.douyu.com/p/374031661582790700,北城旧梦40147,这鸡我就先吃了,前期一直被入，直到技能把铜须变金，疯狂出巨壳龙,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227160500937112138607.1440x0.jpg?i=41920318317124bedce219692d29810804']
https://yuba.douyu.com/p/476570561582790571,环形废墟dhcmrlchtdj,完了完了，夜吹不会真的要上10000吧？,今天状态有点好啊,02-27,1,[]
https://yuba.douyu.com/p/223674441582790662,不近女色衣锦夜行,夜吹1万分的话，爷的青春真的结束了,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271604217431858243556.jpg?i=38009e4ed3e743c91e5c30a1c2f27e7493']
https://yuba.douyu.com/p/776182411582790599,我本轻狂丶789,日你大坝,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227160319587600577137.jpg?i=380041e7dca18c7934cb240beff3177493']
https://yuba.douyu.com/p/995402961582790578,快点去跑步好不啦,野炊言论集锦,rt,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227160258177115636082.jpg?i=38002576813e3edd84aa4c71cc8c757493']
https://yuba.douyu.com/p/453797581582790487,嗷嗷小米,坏了坏了,这就9300了？？真要上1W了我好慌啊~~,02-27,0,[]
https://yuba.douyu.com/p/658092701582789567,安静817314,手机版更新完，进不去游戏，一直提示去应用商店下载？吊大的麻烦一下,手机版更新完，进不去游戏，一直提示去应用商店下载？什么情况？？,02-27,2,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271546065729858406355.1440x0.jpg?i=4179204b0b776a28b3edbdfb75a1618283']
https://yuba.douyu.com/p/829969701582789565,演员为何这么多,终 极 欧 非 对 决,自己同时玩两个号，看来还是小号运气好啊[鲨鱼反向烟],02-27,0,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227154605913127468194.1440x0.jpg?i=42340bab02709c272cd01f78e49ef10804', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271546042032798096386.1440x0.jpg?i=412352b958d831562712c8cc63ea7e5303', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271546042493968994079.1440x0.jpg?i=41215766ddc8137cac68130acdd9f94833']"
https://yuba.douyu.com/p/621808891582789345,安静817314,手机版更新完，进不去游戏，一直提示去应用商店下载？,手机版更新完，进不去游戏，一直提示去应用商店下载？怎么回事,02-27,0,[]
https://yuba.douyu.com/p/831685171582789317,枫秀千叶,不敢说是最强，但一定是最贵,,02-27,0,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271541566455523129415.1440x0.jpg?i=42232bee8a1aabddc30abffb14e1f10804', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271541567330635683030.1440x0.jpg?i=42232979e2cec1b07f01a2d7d1a8310804']"
https://yuba.douyu.com/p/249946891582788919,1234ffdcc,碰到一个贼气人的bug,怎么打都打不死人，决赛圈打了对面得80血了，最后才打死的,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271535194080756922671.1440x0.jpg?i=42208443ea35ffb8408e3c46e26a612424']
https://yuba.douyu.com/p/439219601582788911,悟空空不空1,有鱼吧为证,我觉得这版本霸主是喷子恶魔👿,02-27,0,[]
https://yuba.douyu.com/p/385415371582788855,冰淇淋哦oi,新人来报到啦，各位大佬多多关照！,#新人报道#  整活成功并且没收作案工具[鲨鱼搞起][鲨鱼搞起],02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271534148951612339521.1440x0.jpg?i=42160c35ecab557d896aa438c326a10804']
https://yuba.douyu.com/p/401746761582787611,益达154,涛妹的养猪秘籍,所谓养猪，自然是要把猪养的肥了再杀，和养羊不同，养羊是每天薅羊毛，就像将军和啦神，涛妹昨天看似输了钱，实则基本上都有恰到烂分，保证自己的分数不掉的同时通过分数差使夜吹迅速提分，这样夜吹的分数就会上涨，可是夜吹的实力不配那个分数，等夜吹分数也高的时候涛妹吃鸡分数就会加的更多，同时每一局都不可能速8因为有夜吹垫背，可以让分数迅速上涨，这就是涛妹的养猪秘籍,02-27,1,[]
https://yuba.douyu.com/p/320263071582787607,浮生皆往,新版本新加随从角色整合,,02-27,0,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271513268519657362802.1440x0.jpg?i=4108019e640da33db29543c7031c215174', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271513267102064859379.1440x0.jpg?i=420000a5c9f0bb388d90b39c849d0f9553', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271513266985611913206.0x1440.jpg?i=3500f81fb53b49c2fc8dc07273bf093174']"
https://yuba.douyu.com/p/807964471582786845,逆戟J,论三本和四本搜索兔兔的概率,3本的时候有4个刷怪位置，而4本有5个1星卡牌14张，2星卡牌17张，3星卡牌17张，4星卡牌15张所以我们可以得到3本时候卡牌总数为728张，4本时卡牌总数为893张。而3本时刷出兔兔的可能性为：6.18%而四本时：6.72%所以四本时刷出来可能性更大,02-27,1,['https://img.douyucdn.cn/data/yuba/weibo/2020/02/27/202002271455319106955839510.1440x0.png?i=38256703c2b21c220e339cbbe8ac9c2683']
https://yuba.douyu.com/p/477285721582786756,父丨亲丶,兄弟们炉石传说脑瘫一哥,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271459158422732591132.jpg?i=3800b5e228f74cc15852dff3af0fce7493']
https://yuba.douyu.com/p/909804561582786722,诺生666,养龙版本 8000分 稳定吃鸡,,02-27,0,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271458417585725506706.1440x0.jpg?i=412805fc8aece4c02de34e6f4972a67203', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271458413337968786651.1440x0.jpg?i=412806e2a58d2850cdb3a591f21eda7203']"
https://yuba.douyu.com/p/813839431582786669,诺生666,新人来报到啦，各位大佬多多关照！,#新人报到# 衣锦夜行的粉丝来啦，我是诺生666，初来乍到请多多关照！,02-27,0,[]
https://yuba.douyu.com/p/131079951582786594,596774381,新版第一🐔,版本更新第二把，乔八鱼人吃鸡，前期依靠子嗣领军过度到四本，中期子嗣碰瑞文还有28血，刷出一条加血鱼，碰到死亡之翼被瑞文亡语血入15血，升五刷出国王稳住血量，瑞文继续打工，下一轮碰领军出圣盾，升六出铜须，加血鱼国王，金铜须，一波起飞，顺利吃鸡，果然还是鱼人最强。不过发现瑞文亡语流的死亡之翼很强啊，决赛对面金瑞文配上食尸鬼破盾牛逼，还防烈马,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271456343837342673754.1440x0.jpg?i=415007a5fcf6f9cb3b9c1b679dbac20004']
https://yuba.douyu.com/p/472805051582783683,491995899,想问下野炊的网易云id是啥呀找首歌~,想问下野炊的网易云id是啥呀找首歌~,02-27,1,[]
https://yuba.douyu.com/p/643299951582779397,脑瘫人的小迷弟,请帮我！！,让我知道不止我一个人把夜吹这件衣服理解成没有脑子+真是菜 好吗，谢谢大家了,02-27,1,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271256376781684019593.jpg?i=3466a8d26e14542fed5c1ca11302153373']
https://yuba.douyu.com/p/418155841582013681,肚兜蝈蝈,吹宝的经典哲学，请全文背诵,你可以是主播是菜比，但不能说主播是脑瘫，万一我妈妈在直播间看到弹幕里全是骂脑瘫的，她会很伤心💔万一你们的妈妈看到你每天都骂别人脑瘫，她也会很伤心的，所以为了我们的妈妈，不要骂主播脑瘫了你们拿我跟别的主播比，我配跟别的主播比嘛，你们这不是黑我嘛我玩什么得看他给我发什么，谁来他都是这么玩，我们的理解都是一致的佛丁不拿前三只能是脑瘫你们不会真以为我认真起来能上分吧，你们不会以为我掉分是因为我不认真吧,02-27,5,[]
https://yuba.douyu.com/p/321931851582779903,丶一条水鱼,夜吹就这了,,02-27,1,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227130503143573448268.jpg?i=3800d0138a51d1e98158ed46a631b37493']
https://yuba.douyu.com/p/132382511582784235,心中星光,瞧瞧这圣盾哥绝望的小眼神,[鲨鱼开心],02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271417147544327487226.1440x0.jpg?i=42248e9a1eefdddf9c2dd0695192710804']
https://yuba.douyu.com/p/777219431582784162,有妖气哒哒,红龙女王牛皮啊,五本直接给了我6星龙5星圣盾龙,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271416021751841354119.1440x0.jpg?i=4151268c38d21f50ab046a4620e2e15124']
https://yuba.douyu.com/p/280818371582784113,Eric12334565,求歌单~,有人知道YJYX的歌单是什么吗？,02-27,0,[]
https://yuba.douyu.com/p/830535841582784106,用户78738103,托奇新套路   圣盾剧毒机械鱼🐠,本来想打机械，结果刷出圣盾鱼，决赛圈对手龙都很大，改变思路两条鱼手动剧毒，屠龙杠杠滴,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227141506131874623802.1440x0.jpg?i=42304f12e24debfca84fe2e784bd910884']
https://yuba.douyu.com/p/104983511582783500,江临海,本来想尝试老套路，玩着玩着就走歪了,把6星鱼贴上剧毒，再架起来无限刷圣盾，有种大钴制卫士的感觉,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271404599429378104356.1440x0.jpg?i=410249ff9f65598a0c78b3b29594087683']
https://yuba.douyu.com/p/150055861582783257,燕反939,偷牌龙无敌,金偷牌偷的是变成手上的金卡，如果有铜须，直接加上自己三张6星绝对出核心，今天玩龙疯狂上分感觉t-1偷偷前期苟活凑对，堆战力上5本，开偷，直接全5星6星龙，抬人一回合平均都是15，真真正正的杀疯了，马上就可以上1w了,02-27,0,[]
https://yuba.douyu.com/p/927823711582711974,米拉娜之夏,鲍勃是多想让我玩鱼人啊,,02-27,1,['https://img.douyucdn.cn/data/yuba/weibo/2020/02/26/202002261812305928538053596.1440x0.png?i=41920fe078a41767c767c37c2fa3110804']
https://yuba.douyu.com/p/506995981582782398,角斗士上校之心,新人来报到啦，各位大佬多多关照！,#新人报到# 衣锦夜行的粉丝来啦，我是角斗士上校之心，初来乍到请多多关照！,02-27,0,[]
https://yuba.douyu.com/p/658787291582782273,奥特眸丶,新版本整活吃鸡第一人,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271344331263796495334.1440x0.jpg?i=4216063cf7c2ae9771e59e553f51710804']
https://yuba.douyu.com/p/311857731582782249,用户75456286,新版本鱼人感觉还行,这个六星鱼入人又疼，架起来还可以一直套盾，有点东西[鲨鱼真香],02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271344093175834296112.1440x0.jpg?i=41436a50938a25c9452abdb2bfc1cd7203']
https://yuba.douyu.com/p/210550221582781585,慢摇来来,这游戏也太简单了吧,新版本第一把就吃鸡,02-27,0,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271333049944021505029.1440x0.jpg?i=42280bae52a835502774b00d6005210804', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271333047802695912376.1440x0.jpg?i=4228076fa51b84503f0f3938fe33310804']"
https://yuba.douyu.com/p/446613961582781124,游学者周卓的台词,补丁感受,关于这次的补丁，我个人有一点想法。首先说说这次各个流派的状态。机械，大砍一刀，前期鸡杂用来恰烂分的卡很多都移除了，而且六星怪增多，所以学徒更难找了。套娃流也是差不多，五星增加了一堆龙，你三连找瑞文真的很难了，现在。鱼人前期还是废（天胡除外）而且其实龙比较克制鱼，自我感觉，比如12龙，一口就喷死个领军，老瞎眼等。然后是恶魔，小绿被削以后恶魔已经很少了，虽然现在加了一张六星鬼妈，但是感觉没啥用。喷子流其实已经打不过龙了，后面拉佐格尔长起来根本喷不懂，大屁股被摁在地上一顿摩擦。还有野兽，熊妈加强了一波但感觉没太大的区别。然后是这次,02-27,0,[]
https://yuba.douyu.com/p/507312121582706917,上杉源稚女,我11000，我说不拿风怒，来反驳我,,02-27,36,['https://img.douyucdn.cn/data/yuba/default/2020/02/26/202002261648366802946179033.1440x0.jpg?i=41500edc44ffe317cb0f0f95d477120004']
https://yuba.douyu.com/p/124177451582780158,wangadam,节奏变快？,我感觉新版本怪太多了，后期阵容很难养大，所以上线很低的野兽现在很强,02-27,2,[]
https://yuba.douyu.com/p/534460551582770235,即将拥有pdd的小马,今天更新很多龙，6费随从多了一群垃圾,坐等夜吹整活没聚客隆[鲨鱼毒奶][鲨鱼毒奶][鲨鱼毒奶],02-27,1,[]
https://yuba.douyu.com/p/998411281582777840,哇唔毒弓,脑瘫是对脑瘫病人的不尊重,觉着这样不好。,02-27,1,[]
https://yuba.douyu.com/p/326378111582778855,辅助算什么,第一把龙就吃鸡，这版本托奇龙真的强,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271247355287321767819.1440x0.jpg?i=423400f18cc4aad39d25cee21f4db10804']
https://yuba.douyu.com/p/584639401582778221,SleepAlone11,发财了,太强了太强了[弹幕君爆米花][弹幕君爆米花][弹幕君爆米花],02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271237008368537553110.1440x0.jpg?i=4179205872c6a3ab815a152fd421f08283']
https://yuba.douyu.com/p/160530141582778073,你要沉默怪我咯,有没有知道夜吹歌单的同学,1,02-27,0,[]
https://yuba.douyu.com/p/480161281582776903,等等桥,衣锦野吹还不知道事情的严重性,酒馆的突然更新，增加了龙的机制，等于变相稀释了其他卡的抓取率，这样前期抓卡德加，中期对铜须以及后期拿鱼人理财种子的几率都变少了，等于变相削弱整活，也就是说越往后，卡组越多整活的难度就越大了.,02-27,1,[]
https://yuba.douyu.com/p/368168681582776956,秋水无根,你品，你细品,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271215561472113574363.1440x0.jpg?i=4294676695e6bf78b467d515db865d5003']
https://yuba.douyu.com/p/927200231582776467,只有夏,更新第一把就吃鸡了，日你大坝，脑瘫你准备剃头吧，6666送给大家,,02-27,1,"['https://img.douyucdn.cn/data/yuba/weibo/2020/02/27/20200227120602258741405611.1440x0.png?i=415250fc2628500a9dca7376a6b3c10304', 'https://img.douyucdn.cn/data/yuba/weibo/2020/02/27/202002271207175082213053650.1440x0.png?i=415253c8a3ff5f392377770eaccb010304', 'https://img.douyucdn.cn/data/yuba/weibo/2020/02/27/202002271207309086768348371.1440x0.png?i=41525b7c158821c1737d6b4ca4b8c10304']"
https://yuba.douyu.com/p/516807911582774111,夜吹没我帅,脑瘫人的牌子不合适,如果带着脑瘫人的牌子进嘘嘘直播间 那别人还以为我们是嘘嘘的人 不是太没排面了么,02-27,1,[]
https://yuba.douyu.com/p/636373841582771368,体坛撒贝宁,什么意思  看不起吹宝？？,,02-27,1,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271042479270860638130.1440x0.jpg?i=410806b2490429fa96eeff92b070d23404']
https://yuba.douyu.com/p/980864991581905571,衣锦夜行,来投票,来投票,02-27,149,[]
https://yuba.douyu.com/p/642334901582769045,怕是石乐志巴,心疼夜吹头发,,02-27,1,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227100405619620348582.jpg?i=380036f33185be5676154b891e56977493']
https://yuba.douyu.com/p/167695101582775451,p霖q,新人来报到啦，各位大佬多多关照！,#新人报到# 衣锦夜行的粉丝来啦，我是慕名而来的吹神的粉丝，初来乍到请多多关照！,02-27,0,[]
https://yuba.douyu.com/p/329858841582775414,红磡彭于晏,吹宝是不是要自暴自弃了,新版本更新了，还不提前上线，真就想剃光头呗,02-27,0,[]
https://yuba.douyu.com/p/438402891582742095,孤独时代的五饼二鱼,吹宝倒了（哭腔）,夜吹头发重大利空！更新后酒馆环境大变，还得花时间适应，留给夜吹的时间不多了！,02-27,8,[]
https://yuba.douyu.com/p/706614661582768257,氵源稚生,所以这是对野吹加强了？对战动画减少整活时间是不是更长？,@衣锦夜行,02-27,6,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002270950566395488634174.1440x0.jpg?i=410801ca0bca8e4cd1dc242de1f3d23404', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002270950567955206693058.1440x0.jpg?i=410800df0f90932f3313b01f101bd23404']"
https://yuba.douyu.com/p/707431991582772936,胖妮胖就完事了,等不及了我快急死了好想看吹宝,等不及了我快急死了好想看吹宝,02-27,0,[]
https://yuba.douyu.com/p/571116111582766956,益达154,刚刚去太极剑那边看了看新版本,超杀龙很废，非常废，光牙不行,02-27,2,[]
https://yuba.douyu.com/p/548995141582772561,酒卡卡咯,暴雪也想看光头野炊,呜呜呜，天要亡我吹，暴雪加食尸鬼，六星那么多“辣鸡”随从，专挑今天更新，太惨了吹宝。👩👩笑出了声,02-27,0,[]
https://yuba.douyu.com/p/512585531582772496,东仔吃辣条,炉石新版本太恶心了,。,02-27,0,[]
https://yuba.douyu.com/p/898926981582763382,cme丶ranny,小夜，你的光头剃定了,环境又变了，肯定要摸索一段时间[鲨鱼打扰了]不过我估计以小夜的尿性，应该会找借口说换环境了赌注不算了[鲨鱼好样的],02-27,6,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002270829421241117578529.1440x0.jpg?i=410807a0d40e80ac018c71f6ccfdc23404']
https://yuba.douyu.com/p/139540401582772254,k夕寸ing,暴雪强行让吹宝剃头！,吹宝上线整个人都傻了,02-27,0,[]
https://yuba.douyu.com/p/855267381582771634,姿势决定命孕101,梦到吹宝今天第一把输了  分数差不是1024了 我哭的好伤心,吹宝 加油  👩爱你   剃光头的时候闭着眼别哭,02-27,0,[]
https://yuba.douyu.com/p/722901581582770535,勇敢D额,鱼人不行了！,有了食尸鬼全场打1 吹宝还敢整活吗,02-27,0,[]
https://yuba.douyu.com/p/965596801582770347,Taylover_,新人来报到啦，各位大佬多多关照！,更新这个版本如果夜吹月底真能自己打到1万分，那就是真正的实力了。,02-27,0,[]
https://yuba.douyu.com/p/206159781582770311,钜惠嘢,吹宝还整活吗？,现在卡池变复杂了，爹的几率也小了，龙族英雄前期很强势，吹宝一觉醒来改朝换代了[鲨鱼真香][鲨鱼真香][鲨鱼真香],02-27,0,[]
https://yuba.douyu.com/p/256845731582769894,APTX3720,野炊真的不会光头嚒,今天新版本了 ，野炊还能走多远呢 ，真不不会光头嚒,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271018145806437555062.jpg?i=3310e45c23b6627c598b18938e551b3483']
https://yuba.douyu.com/p/502777451582767712,在梦游的人,环境突然大变 野炊能否上万？,如题 我觉得悬了,02-27,1,[]
https://yuba.douyu.com/p/388687201582743420,SuperSaiyan4,整活实测！！！！！！！！！,13对一共就2个巨科龙，还好导演前期优势，铜须、卡德加、发现鱼、理财、国王都拿到手才启动，还是差点个屁，难度剧增。,02-27,2,"['https://img.douyucdn.cn/data/yuba/weibo/2020/02/27/202002270252257903334889810.1440x0.png?i=4192084a9322f270d9beb4f09b6af10174', 'https://img.douyucdn.cn/data/yuba/weibo/2020/02/27/202002270252373602966193789.1440x0.png?i=419202ab36d9db956005ea9b4891010174']"
https://yuba.douyu.com/p/620311411582189251,脑瘫人的小迷弟,我觉得今天夜吹的四连鸡是因为夜吹偷偷把牛捉羊卖给鲍勃了,各位觉得呢[鲨鱼打扰了],02-27,15,[]
https://yuba.douyu.com/p/304287061582769108,草纸餐巾纸,标题走失,,02-27,0,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002271005085745878874810.jpg?i=3800df554b7a9d3a1a0997c1eace9a7493']
https://yuba.douyu.com/p/144913131582442713,老怪爱莉思,对夜吹快一百万粉丝有什么想法？,最近一直涨粉，夜吹已经99w粉丝了！,02-27,16,[]
https://yuba.douyu.com/p/683638911582764945,逐者意,我们要相信夜吹,做为夜吹的粉丝，我们要向好的方向想，说不定夜吹又像上次版本更新一样，乘别人不熟悉环境，一天上一千分，提前上到9999，然后光速掉到7000，,02-27,1,[]
https://yuba.douyu.com/p/593522961582759716,蒋方方方方,可怜的啊吹,一上线发现这么多改动，估计光头预定了,02-27,2,['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002270728362523355686684.1440x0.jpg?i=3932ef597818a5afbb5ea3d30863610204']
https://yuba.douyu.com/p/328726101582766830,322火车更好,上10000？剃光头?,环境变了，感觉上10000很悬,02-27,0,[]
https://yuba.douyu.com/p/754766341582766090,sakyamoon,剃头遇上新版本！！！,夜吹，展现实力的时候到了，看看巨龙能不能拯救你的头发。,02-27,0,[]
https://yuba.douyu.com/p/283690521582736222,夜吹的真大坝,我觉得我比夜吹强,手机整活,02-27,2,"['https://img.douyucdn.cn/data/yuba/default/2020/02/27/202002270057011002696853389.1440x0.jpg?i=422085dd50304f59b76a38ef76c8512424', 'https://img.douyucdn.cn/data/yuba/default/2020/02/27/20200227005702468476689610.1440x0.jpg?i=42208292cebbd0f06af0c9c3469d812424']"
https://yuba.douyu.com/p/631131691582763903,日日日天蔡,更新了，吹宝末日！！！,野炊还不起来，适应新版本吗？,02-27,0,[]
https://yuba.douyu.com/p/551319211582548005,益达154,从十二点到八点三十八上了十三次厕所了。。。,八个半小时上13次厕所是什么概念？？而且他起床肯定还有上一次，下播后至少三次吧，那么一天上了快二十次，我一般一天只上5次厕所，看看夜吹的肾虚到什么程度，可能公粮交太多了，真的nb,02-27,8,[]
https://yuba.douyu.com/p/484690111582759011,受损时,新版本来了，5本6本怪变多，整活变相削弱,野炊是不是完蛋了，光头预定？,02-27,0,[]
https://yuba.douyu.com/p/346171471582438266,天行者2002,好奇哪件最常发生,好奇哪件最常发生,02-27,13,[]
