picLink,link,title,price,view_price,shop,shopLink,position,sales,icons
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2814722036/O1CN01asB7ZX1QuWyaoPSqZ_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=612226402459&ns=1&abbucket=7,【急速发货】Asus/华硕VivoBook14s/15s 十代英特尔酷睿i5/i7轻薄便携学生手提笔记本电脑办公用商务女生款,4299.00,0.00,华硕百信融达专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2814722036,北京,104人付款,尚天猫，就购了@#当季新品@#公益宝贝
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2938620950/O1CN01dorK9u1It8qF0xg2E_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608070256776&ns=1&abbucket=7,联想ThinkBook 14/15 .6英寸十代酷睿i5/i7独显轻薄便携 学生商务办公ibm ThinkPad笔记本电脑官方旗舰2019款,4699.00,0.00,thinkpad恒瀚专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2938620950,福建 厦门,410人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/3937037200/O1CN01hhH3Sd233eG2uesaa_!!3937037200.jpg,https://item.taobao.com/item.htm?id=607299380487&ns=1&abbucket=7#detail,Apple 苹果 18年 19年 13寸 15寸 MacBook Pro 2018款 全新官翻机,8378.00,0.00,摩集电商,https://store.taobao.com/shop/view_shop.htm?user_number_id=3937037200,山东 淄博,400人付款,
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/3261336459/O1CN01gCNI3A1xaGm5DrCV8_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=607849556772&ns=1&abbucket=7,【正常发货】华为荣耀2019新款Magicbook15锐龙版15.6英寸游戏本办公用商务手提笔记本电脑轻薄便携超薄学生,3299.00,0.00,荣耀港讯专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3261336459,广东 广州,519人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/1671721453/O1CN01I7j2rd1MbW4GGBIZw_!!1671721453.jpg,https://item.taobao.com/item.htm?id=612017130543&ns=1&abbucket=7#detail,华为旗下/荣耀MagicBook Pro全面屏16.1寸独显性能荣耀笔记本电脑,3649.00,0.00,德翔笔记本店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1671721453,上海,233人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3793279631/O1CN01KukiQn2L135vbWn7y_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608289076486&ns=1&abbucket=7,【正常发货】华为MateBook D 14  15 Win10版 15.6英寸新款全面屏学生手提笔记本电脑商务办公轻薄本便携,4099.00,0.00,华为屹本专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3793279631,上海,258人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/3375655191/O1CN01Yib5ZF1oDWYsdyIDs_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=611770545953&ns=1&abbucket=7,【上新价】联想小新14 青春版 锐龙满血版商务办公超轻薄便携游戏笔记本电脑学生女官方旗舰店正品小新air14,2799.00,0.00,联想航电专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3375655191,广东 广州,305人付款,尚天猫，就购了@#当季新品
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2204178356631/O1CN01Gj0hoC1yr2tbUu5kw_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608615945700&ns=1&abbucket=7,【现货速发】华为笔记本荣耀Magicbook15荣耀笔记本电脑轻薄便捷学生笔记本2019新款笔记本15.6英寸商务办公,3299.00,0.00,荣耀金博盛专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2204178356631,北京,154人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/3429520129/O1CN01xsQzhr1Cp7g8wxGDE_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=611795243613&ns=1&abbucket=7,Acer/宏碁湃3 十代酷睿i7轻薄便携商务办公游戏本15.6英寸学生在线教育上网课新款笔记本电脑手提电脑旗舰店,4499.00,0.00,acer宏碁旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3429520129,广东 广州,267人付款,尚天猫，就购了@#当季新品
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2022523646/O1CN016nJqW01cnudg02Ppc_!!2022523646.jpg,https://item.taobao.com/item.htm?id=611611614295&ns=1&abbucket=7#detail,苹果高配置笔记本电脑macbook办公用i7游戏本商务pro超薄air学生,1988.00,0.00,li李丹淼,https://store.taobao.com/shop/view_shop.htm?user_number_id=2022523646,广东 广州,416人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/4284297177/O1CN01QJb8Zr22t79JAmndd_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=609077994696&ns=1&abbucket=7,华为荣耀笔记本Magicbook15锐龙版15.6英寸办公商务轻薄全面屏本,3499.00,0.00,荣耀捷晶专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=4284297177,广东 深圳,229人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1669409267/O1CN01nB4eT82IKKvT3WYm8_!!1669409267-0-pixelsss.jpg,https://detail.tmall.com/item.htm?id=607395428921&ns=1&abbucket=7,【免息】Apple/苹果16英寸新款MacBook Pro 8核第九代i9处理器16GB内存1TB固态硬盘带触控栏和触控ID视网膜屏,21799.00,0.00,卓辰数码旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1669409267,浙江 杭州,99人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1669409267/O1CN01kxMEgl2IKKvaR8dma_!!1669409267-0-pixelsss.jpg,https://detail.tmall.com/item.htm?id=607878810970&ns=1&abbucket=7,【免息】Apple/苹果16英寸新款MacBook Pro 6核九代i7处理器16GB内存512GB固态硬盘带触控栏和触控ID视网膜屏,18599.00,0.00,卓辰数码旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1669409267,浙江 杭州,102人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/3626455794/O1CN019BtpnJ1sfhNTb2keR_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608052283802&ns=1&abbucket=7,【正常发货】惠普暗影精灵5笔记本电脑9代处理器2019年新款电竞本光影精灵5酷睿i7吃鸡1650手提笔记本电脑,5499.00,0.00,hp惠普尔卡圣专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3626455794,上海,523人付款,尚天猫，就购了
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/3392819530/O1CN01Okztoq2KGn5qQlAHe_!!3392819530-0-pixelsss.jpg,https://detail.tmall.com/item.htm?id=609590691798&ns=1&abbucket=7,【急速发货】Asus/华硕VivoBook15s/14s 十代酷睿i5轻薄便携商务办公用V5000/V4000学生笔记本电脑15.6英寸,4099.00,0.00,asus华硕儒硕专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3392819530,江苏 南京,464人付款,尚天猫，就购了@#当季新品@#公益宝贝
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2081895850/O1CN0108Vmzw1t5LZP8n36g_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=611740724040&ns=1&abbucket=7,摆渡者 全新新款笔记本电脑15.6英寸办公用商务轻薄便携学生超薄金属四核游戏本女生款华为联想小米惠普华硕,1698.00,0.00,酷达数码专营店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2081895850,广东 深圳,365人付款,尚天猫，就购了@#当季新品
http://g-search2.alicdn.com/img/bao/uploaded/i4/i3/1917047079/O1CN01vT4zQu22AEJpwRfni_!!2-item_pic.png,https://detail.tmall.com/item.htm?id=607585469152&ns=1&abbucket=7,Apple/苹果 16 英寸 MacBook Pro 2.6GHz 6 核处理器 512GB 存储容量 AMD Radeon Pro 5300M,18999.00,0.00,applestore官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1917047079,上海,,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/1917047079/O1CN01fPxqDj22AEK0Ih82x_!!2-item_pic.png,https://detail.tmall.com/item.htm?id=607814862914&ns=1&abbucket=7,Apple/苹果 16 英寸 MacBook Pro 2.3GHz 8 核处理器 1TB 存储容量 AMD Radeon Pro 5500M,22199.00,0.00,applestore官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1917047079,上海,,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/4083726440/O1CN01AtvGFz1xRZFXVjvFz_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608898750623&ns=1&abbucket=7,【新品首发】Lenovo/联想v340 2020款十代酷睿轻薄便携学生商务办公手提2G独显游戏笔记本电脑官方旗舰店,3399.00,0.00,联想联畅专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=4083726440,广东 广州,380人付款,尚天猫，就购了@#当季新品
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2613454542/O1CN016HnAKm1jQHW41IDu6_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=595840432294&ns=1&abbucket=7,【急速发货 500元红包】麦本本小麦6A笔记本电脑2020新品轻薄便携学生15.6英寸游戏本办公商务手提女生款超薄,3199.00,0.00,麦本本旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2613454542,广东 广州,299人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/3812048399/O1CN016F3evA2Bun8rv811A_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=600763905175&ns=1&abbucket=7,DELL/戴尔5580 -灵越5000八代酷睿i5轻薄便携学生商务办公独显官方旗舰店官网正品15.6英寸笔记本电脑2019款,3899.00,0.00,戴尔进恩专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=3812048399,广东 广州,227人付款,尚天猫，就购了
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2229264887/O1CN01U8oQ131lyI9f4CRQy_!!2229264887.jpg,https://item.taobao.com/item.htm?id=610130631624&ns=1&abbucket=7#detail,联想小新Pro13 锐龙全面屏轻薄便携商务网课学生猪王笔记本电脑,4399.00,0.00,xbox_one精品,https://store.taobao.com/shop/view_shop.htm?user_number_id=2229264887,广东 深圳,553人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/833511616/O1CN013r9l8b1NoAcUUcVzw_!!0-item_pic.jpg,https://item.taobao.com/item.htm?id=607913843917&ns=1&abbucket=7#detail,Huawei/华为 MateBook 14 KLV-W19 轻薄笔记本电脑一碰2020款触摸,5049.00,0.00,一切如此明朗,https://store.taobao.com/shop/view_shop.htm?user_number_id=833511616,上海,142人付款,
http://g-search1.alicdn.com/img/bao/uploaded/i4/i1/774974468/O1CN01vGdNtp1isOCrars8h_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608535005996&ns=1&abbucket=7,【正常发货】华为 MateBook D 14英寸笔记本电脑轻薄便携学生超薄商务办公游戏手提15.6Windows版,4299.00,0.00,华尔盛世数码专营店,https://store.taobao.com/shop/view_shop.htm?user_number_id=774974468,北京,259人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2995472510/O1CN01eNfITe1UPci5STDvi_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=611429030766&ns=1&abbucket=7,领睿 终结者 S1-Pro 游戏本i7独显GTX1060 6G全新15.6英寸商务办公学生吃鸡笔记本电脑144Hz电竞屏,4699.00,0.00,领睿旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2995472510,广东 深圳,1326人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2201228715200/O1CN01Hyr4pw1oHe7ybK80L_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=607659053768&ns=1&abbucket=7,【酷睿i7高配】笔记本电脑2020焕新款戴睿V15Air金属轻薄便携女学生15.6英寸游戏超薄超级上网手提办公商务本,1998.00,0.00,戴睿博雅寰球专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2201228715200,广东 深圳,6000+人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2341352343/O1CN01sieacQ1TB8ZEOuxpt_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608036842318&ns=1&abbucket=7,2020新品笔记本电脑Daysky V9 Max 轻薄便携学生15.6英寸手提商务办公游戏本指纹解锁超轻薄独显秒I5/I7吃鸡,2198.00,0.00,daysky旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2341352343,广东 深圳,3242人付款,尚天猫，就购了
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/2929656260/O1CN01gydwKF1w77xQotVdn_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=610398269492&ns=1&abbucket=7,Acer/宏碁 游戏笔记本9代酷睿I5暗影骑士4新品锐龙2020年款学生吃鸡办公专用商务轻薄便携学习设计师手提电脑,4999.00,0.00,宏碁精诚超冠专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2929656260,四川 成都,108人付款,尚天猫，就购了@#当季新品
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2201510920985/O1CN015o4V6b1J9AhwEFAQt_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=610174773687&ns=1&abbucket=7,【2020年贺岁】全新款笔记本电脑Daysky V7 Air 14英寸金属轻薄便携学生本手提电脑商务办公商务本,999.00,0.00,daysky磐迅专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2201510920985,广东 深圳,1064人付款,尚天猫，就购了@#当季新品
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/2204810057/O1CN01RaGcpk1CI99jRE1YP_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=611642959182&ns=1&abbucket=7,【酷睿i7+指纹解锁】2020全新款高配15.6英寸笔记本电脑游戏本女生款超薄手提学生办公用商务轻薄便携超极本,2378.00,0.00,宝扬旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2204810057,广东 深圳,678人付款,尚天猫，就购了@#当季新品
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/1725781005/O1CN01KqD3W31JIKdCAke2Q_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=607906507941&ns=1&abbucket=7,【全新4G独显+9代高频】2020年新款笔记本电脑轻薄便携学生72%色域窄边框游戏本办公用商务吃鸡超薄电竞本,3349.00,0.00,hipaa海鲅旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1725781005,广东 深圳,677人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/2201448565049/O1CN016PFRda1nAUJwsxOh0_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608626173218&ns=1&abbucket=7,笔记本电脑游戏本2020新款轻薄便携学生酷睿i7手提大屏15.6英寸女生款超薄大学生简约i5超极本学习办公用商务,2098.00,0.00,攻摄旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2201448565049,广东 深圳,748人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2201454108440/O1CN01GifbH82CDZNdR2ggv_!!2201454108440.jpg,https://item.taobao.com/item.htm?id=611625549919&ns=1&abbucket=7#detail,Asus华硕笔记本电脑轻薄便携学生游戏本超薄i7办公用商务制图手提,1360.00,0.00,行业销量最好的,https://store.taobao.com/shop/view_shop.htm?user_number_id=2201454108440,广东 深圳,1.0万+人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#卖家提供以下贴心服务：@#公益宝贝
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2204168014213/O1CN01EpL8A61gzbD90OmK4_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=608570473452&ns=1&abbucket=7,酷睿i7笔记本电脑2020年款15.6英寸窄边框手提电脑办公用 商务轻薄便携 学生女生款超薄高配金属游戏本超极本,2099.00,0.00,速系旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2204168014213,广东 深圳,5500+人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/4090325279/O1CN01nLqEQC1orpPz3Lnjw_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=610983033799&ns=1&abbucket=7,华为Matebook D 14 女生轻薄便携学生手提全面屏办公用商务本全新2019新款官方旗舰店官网笔记本电脑15.6英寸,4299.00,0.00,华为茂双专卖店,https://store.taobao.com/shop/view_shop.htm?user_number_id=4090325279,广东 广州,416人付款,尚天猫，就购了@#当季新品
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/2206634690684/O1CN01IaYU2m1GvJUGXAROS_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=610457682246&ns=1&abbucket=7,2019年新款笔记本电脑2020新品轻薄便携手提学生游戏本办公用商务女生款超薄上网本四核,2398.00,0.00,倾潮旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206634690684,广东 深圳,678人付款,尚天猫，就购了@#当季新品
http://g-search2.alicdn.com/img/bao/uploaded/i4/i3/2206481752094/O1CN01g6tuGD1RL5wcd2LHj_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=610716770108&ns=1&abbucket=7,【16G大内存+指纹解锁】笔记本电脑2020新款i5轻薄便携办公用商务大学生金属酷睿i7游戏本15.6英寸女生款超薄,1898.00,0.00,铸科旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206481752094,广东 深圳,682人付款,尚天猫，就购了@#当季新品@#公益宝贝
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/3240695886/O1CN01R6OuJD1tLppP7vkHA_!!3240695886.jpg,https://item.taobao.com/item.htm?id=607858308359&ns=1&abbucket=7#detail,Asus/华硕ZZ笔记本电脑游戏本轻薄便携学生办公用商务手提酷睿i7,1665.00,0.00,360数码商城8,https://store.taobao.com/shop/view_shop.htm?user_number_id=3240695886,广东 广州,2178人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#公益宝贝
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/1745915028/O1CN01LYc7Oz1n0rzrI45Fg_!!1745915028.jpg,https://item.taobao.com/item.htm?id=608292234870&ns=1&abbucket=7#detail,联想笔记本电脑游戏本i7高配吃鸡轻薄便携商务办公手提学生独显i5,1880.00,0.00,天使枫格,https://store.taobao.com/shop/view_shop.htm?user_number_id=1745915028,广东 广州,1340人付款,
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/133664654/O1CN01CtRH2P1kFZrXuia3b_!!133664654.png,https://item.taobao.com/item.htm?id=608612555861&ns=1&abbucket=7#detail,Apple/苹果 MacBook Air MQD32CH/A笔记本电脑轻薄学生游戏本手提,1580.00,0.00,gugaozhi,https://store.taobao.com/shop/view_shop.htm?user_number_id=133664654,上海,1368人付款,公益宝贝
http://g-search1.alicdn.com/img/bao/uploaded/i4/i2/4116767222/O1CN01fty36w23DiyIFjEh5_!!4116767222.jpg,https://item.taobao.com/item.htm?id=611201909370&ns=1&abbucket=7#detail,联想笔记本电脑轻薄便携学生i5四核商务办公吃鸡i7游戏本分期免息,1360.00,0.00,林老板的店铺666,https://store.taobao.com/shop/view_shop.htm?user_number_id=4116767222,上海,1345人付款,卖家提供以下贴心服务：@#公益宝贝
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/3551703121/O1CN014lxOKw1YvShJlyD1d_!!3551703121.jpg,https://item.taobao.com/item.htm?id=609513461178&ns=1&abbucket=7#detail,Lenovo/联想 拯救者 R720-15IKB i7笔记本电脑电竞游戏本设计师I5,2999.00,0.00,广州凌心信息科技有限公司,https://store.taobao.com/shop/view_shop.htm?user_number_id=3551703121,广东 广州,232人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/2206714024919/O1CN01W8Gcqg1mCwoiuyUBm_!!2206714024919.jpg,https://item.taobao.com/item.htm?id=607881204149&ns=1&abbucket=7#detail,HP/惠普笔记本电脑游戏本 轻薄便携学生办公款联想外星人苹果华硕,1300.00,0.00,tb756348678,https://store.taobao.com/shop/view_shop.htm?user_number_id=2206714024919,浙江 杭州,2149人付款,卖家提供以下贴心服务：
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/2838892713/O1CN01NpQpyt1Vub73cJPI0_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=605978622550&ns=1&abbucket=7,【正常发货】Huawei/华为 MateBook X Pro  Linux版 酷睿i7 8GB+512GB SSD 独显笔记本电脑,9699.00,0.00,华为官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2838892713,广东 深圳,459人付款,尚天猫，就购了
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2838892713/O1CN0138hY0O1Vub74L3GyL_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=605745521376&ns=1&abbucket=7,【正常发货】Huawei/华为 MateBook 14 Linux版 英特尔酷睿i5 8GB+512GB SSD 独显/集显笔记本电脑,5399.00,0.00,华为官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2838892713,广东 深圳,692人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/2838892713/O1CN01gpwfgS1Vub6yq7hbP_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=605501132818&ns=1&abbucket=7,【正常发货】Huawei/华为 MateBook 14 Linux版 英特尔酷睿i7 8GB+512GB SSD 独显笔记本电脑,6699.00,0.00,华为官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2838892713,广东 深圳,397人付款,尚天猫，就购了
http://g-search2.alicdn.com/img/bao/uploaded/i4/i4/2838892713/O1CN01LzrUy91Vub716cKy8_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=605752853956&ns=1&abbucket=7,【正常发货】Huawei/华为 MateBook X Pro  Linux版 酷睿i5 8GB+512GB SSD 独显/集显笔记本电脑,7699.00,0.00,华为官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=2838892713,广东 深圳,253人付款,尚天猫，就购了
http://g-search2.alicdn.com/img/bao/uploaded/i4/i1/12573474/O1CN01ZdtqCF1bX8W2vyS0C_!!12573474.jpg,https://item.taobao.com/item.htm?id=583467044982&ns=1&abbucket=7#detail,2019新款Apple/苹果 MacBook Air MQD32CH/A超薄笔记本电脑灰银金,5758.00,0.00,最低最诚信,https://store.taobao.com/shop/view_shop.htm?user_number_id=12573474,江苏 南京,125人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心
http://g-search3.alicdn.com/img/bao/uploaded/i4/i3/1714128138/O1CN01cyDNRC29zFlhCzS3v_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=601644169660&ns=1&abbucket=7,小米 RedmiBook 14 增强版十代酷睿i7处理器便携学生笔记本电脑,4999.00,0.00,小米官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1714128138,北京,568人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i1/1714128138/O1CN01dQkaqG29zFlnwyRl0_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=606257962699&ns=1&abbucket=7,小米笔记本Pro 15.6吋十代酷睿I7处理器轻薄便携笔记本电脑,6599.00,0.00,小米官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1714128138,北京,386人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i4/1714128138/O1CN018SicRY29zFlhYxY0X_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=602045219081&ns=1&abbucket=7,小米RedmiBook 14增强版十代酷睿i5处理器便携学生笔记本电脑,4499.00,0.00,小米官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1714128138,北京,510人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1714128138/O1CN01FRiZaP29zFlkjP5Vi_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=576156719265&ns=1&abbucket=7,小米笔记本15.6吋2019款八代酷睿I7处理器轻薄便携商务笔记本电脑,4899.00,0.00,小米官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1714128138,北京,407人付款,尚天猫，就购了
http://g-search2.alicdn.com/img/bao/uploaded/i4/i2/1085315961/O1CN01MRpLTx1tuBX8aNuIu_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=583116460758&ns=1&abbucket=7,Razer雷蛇灵刃13潜行版粉晶Blade轻薄便携商务办公MX150独显游戏笔记本电脑英特尔8代i7卡通可爱萌少女心学生,10999.00,0.00,雷蛇官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1085315961,江苏 扬州,112人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/13415000/O1CN0157UkSA1mo2uGrjfTG_!!13415000.jpg,https://item.taobao.com/item.htm?id=18404293790&ns=1&abbucket=7#detail,2019新款Apple/苹果 MacBook Pro MPXQ2CH/A笔记本电脑13寸16定制,7140.00,0.00,静房王树楷,https://store.taobao.com/shop/view_shop.htm?user_number_id=13415000,上海,415人付款,金牌卖家从千万卖家中脱颖而出，会为您的购物体验带来更多信任和安心@#卖家提供以下贴心服务：@#公益宝贝
http://g-search3.alicdn.com/img/bao/uploaded/i4/i4/1114511827/O1CN01bgYuEA1PMoCM5lb97_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=594851747119&ns=1&abbucket=7,华为旗下HONOR/荣耀笔记本 MagicBook Pro英特尔i7 16.1英寸独显MX250笔记本电脑办公轻薄便携本学生,6199.00,0.00,荣耀官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1114511827,广东 深圳,415人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1114511827/O1CN01xIKXCY1PMoCOI0f6s_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=594505949454&ns=1&abbucket=7,华为旗下HONOR/荣耀笔记本 MagicBook Pro英特尔i5 16.1英寸独显MX250笔记本电脑办公轻薄商务本学生,5499.00,0.00,荣耀官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1114511827,广东 深圳,1484人付款,尚天猫，就购了
http://g-search1.alicdn.com/img/bao/uploaded/i4/i3/1114511827/O1CN01ClkbJg1PMoCLpzZxk_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=602037123590&ns=1&abbucket=7,华为旗下HONOR/荣耀笔记本 MagicBook Pro锐龙R5+8G/16G+512G 16.1英寸笔记本电脑轻薄商务本学生,4699.00,0.00,荣耀官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1114511827,广东 深圳,1452人付款,尚天猫，就购了
http://g-search3.alicdn.com/img/bao/uploaded/i4/i2/1114511827/O1CN01FAaLkp1PMoCM2AibA_!!0-item_pic.jpg,https://detail.tmall.com/item.htm?id=603769643944&ns=1&abbucket=7,【Linux版】华为旗下HONOR/荣耀笔记本MagicBook Pro锐龙R5科技尝鲜版16.1英寸笔记本电脑轻薄便携商务本学生,4399.00,0.00,荣耀官方旗舰店,https://store.taobao.com/shop/view_shop.htm?user_number_id=1114511827,广东 深圳,653人付款,尚天猫，就购了
